task,virtual_index,loop,physical_layer_one_based,known_identity,mean,fit_sd,fit_min,fit_max,positive_fits,negative_fits,zero_fits,jlens_own_layer,raw_own_layer,jlens_control_layer,raw_control_layer,jlens_delta_layer,raw_delta_layer,crossed_fit_item_pointwise_low,crossed_fit_item_pointwise_high,crossed_fit_item_simultaneous_low,crossed_fit_item_simultaneous_high,conditional_item_pointwise_low,conditional_item_pointwise_high,conditional_item_simultaneous_low,conditional_item_simultaneous_high,conditional_fit_pointwise_low,conditional_fit_pointwise_high,conditional_fit_simultaneous_low,conditional_fit_simultaneous_high,crossed_fit_component_pointwise_low,crossed_fit_component_pointwise_high,crossed_fit_component_simultaneous_low,crossed_fit_component_simultaneous_high
multihop,90,2,43,False,-0.23652200068144652,0.00361685075728071,-0.2408352525522431,-0.23118525728843708,0,5,0,0.0022222222222222222,0.24444444444444444,0.01353130624230368,0.01923152778307948,-0.011309084020081461,0.22521291666136506,-0.32708954552330705,-0.15038391712226026,-0.4670947406006667,-0.005949260762226322,-0.3274740769369973,-0.15049409371867575,-0.4582414576950211,-0.014802543667871898,-0.23932156495159898,-0.23353156779331538,-0.32008157835867124,-0.1529624230042218,-0.3524897970816233,-0.13567185227887055,-0.5656879817591922,0.09264398039629917
multihop,91,2,44,False,-0.3459957388391944,0.006340713679781918,-0.35356133512601823,-0.3389075509070167,0,5,0,0.008888888888888889,0.35555555555555557,0.019368191721132896,0.02003911954860537,-0.010479302832244007,0.3355164360069504,-0.44614453485626737,-0.24935658945963568,-0.5765684787584145,-0.11542299891997418,-0.44582703083757114,-0.24929831872182134,-0.567715195852769,-0.12427628182561976,-0.35098768730940366,-0.3410037903689851,-0.4295553165164191,-0.26243616116196966,-0.47029321826281273,-0.2351554297900626,-0.6751617199169401,-0.016829757761448683
multihop,92,2,45,False,-0.341090936338484,0.005378336432367251,-0.34759846688693524,-0.33503097612251354,0,5,0,0.008888888888888889,0.35555555555555557,0.017044614947428243,0.022620345275611155,-0.008155726058539358,0.3329352102799446,-0.4412967663812225,-0.243441103130271,-0.5716636762577042,-0.11051819641926378,-0.4407296343658236,-0.24348638344226584,-0.5628103933520586,-0.11937147932490935,-0.34508686321164866,-0.3369027199891423,-0.4246505140157087,-0.25753135866125926,-0.45471562736087745,-0.23728228352945213,-0.6702569174162296,-0.01192495526073828
multihop,93,2,46,False,-0.3601844288079354,0.002287342916027289,-0.3624085455077554,-0.35677247465429335,0,5,0,0.015555555555555555,0.4,0.019303779482807613,0.04356379511931676,-0.0037482239272520583,0.3564362048806833,-0.4604906318789684,-0.26259249928250206,-0.5907571687271556,-0.1296116888887152,-0.46048917779672255,-0.262613602384497,-0.58190388582151,-0.13846497179436076,-0.3618600942431916,-0.3583496272544638,-0.4437440064851601,-0.27662485113071067,-0.46905621304425904,-0.25777199352782326,-0.6893504098856811,-0.03101844773018969
multihop,94,2,47,False,-0.23043923604483973,0.0026115590137635904,-0.23436790896328247,-0.22744122524631744,0,5,0,0.011111111111111112,0.3,0.011854693568248554,0.07030434641229769,-0.0007435824571374438,0.2296956535877023,-0.32903907360045465,-0.13753641037495104,-0.46101197596405996,0.00013350387438046396,-0.3292111883040043,-0.13755018951844927,-0.4521586930584144,-0.008719779031265112,-0.23262877852849986,-0.22853812777544505,-0.31399881372206445,-0.14687965836761502,-0.32639566995429864,-0.1425101364490002,-0.5596052171225854,0.09872674503290596
multihop,95,2,48,False,-0.2065768698423201,0.005127376417857086,-0.21536629865732435,-0.20296457468271037,0,5,0,0.011111111111111112,0.2777777777777778,0.011019702567017144,0.07110949939136371,9.14085440939665e-05,0.20666827838641405,-0.3025885715992358,-0.11777121956288468,-0.43714960976154027,0.0239958700769001,-0.3015039665624703,-0.11752997675023574,-0.4282963268558947,0.015142587171254523,-0.21117997678558048,-0.2034860296415055,-0.2901364475195448,-0.12301729216509538,-0.3067813799393084,-0.11665784086566347,-0.5357428509200658,0.1225891112354256
multihop,96,3,1,False,-0.23613505363209528,0.009232350798501189,-0.24486338554457043,-0.22393414428284836,0,5,0,0.02222222222222222,0.2777777777777778,0.0205887089135171,0.04000921083697738,0.001633513308705125,0.23776856694080045,-0.3277218617059629,-0.14706020992649713,-0.4667077935513155,-0.005562313712875078,-0.3268462643800039,-0.14801142076630208,-0.4578545106456699,-0.014415596618520654,-0.24311951891579334,-0.22866702294155822,-0.31969463130931997,-0.15257547595487056,-0.33083550712271415,-0.14476752649469915,-0.5653010347098409,0.09303092744565042
multihop,97,3,2,False,-0.13936156104954062,0.01185189686396815,-0.15362792459979166,-0.12110684853651606,0,5,0,0.017777777777777778,0.14444444444444443,0.026065170029364405,0.01337027564649048,-0.008287392251586622,0.131074168797954,-0.21382152836980206,-0.07194777162072559,-0.3699343009687608,0.09121117886967958,-0.21174059865492095,-0.07394524959742352,-0.3610810180631152,0.082357895964034,-0.1478308231505163,-0.1289954532537653,-0.22292113872676533,-0.0558019833723159,-0.22362937253300672,-0.06348467502943209,-0.4685275421272863,0.18980442002820508
multihop,98,3,3,False,-0.07027801458747751,0.003939824545774046,-0.07682817088187933,-0.06650326797385622,0,5,0,0.013333333333333332,0.06666666666666667,0.024356824855546085,0.00741214360140191,-0.011023491522212749,0.059254523065264755,-0.11978715544188691,-0.029056431751444536,-0.30085075450669774,0.1602947253317427,-0.11929746850430996,-0.03017995169082126,-0.29199747160105216,0.1514414424260971,-0.07376385336743395,-0.06779151274036185,-0.15383759226470223,0.013281563089747206,-0.12011783159711394,-0.029614045931546776,-0.3994439956652232,0.2588879664902682
multihop,99,3,4,False,-0.10540447096713079,0.0057473332123719805,-0.1119138959931799,-0.0972530074831865,0,5,0,0.015555555555555555,0.1111111111111111,0.01936156104954059,0.009512645637965328,-0.0038060054939850346,0.10159846547314577,-0.16971347210381732,-0.048622276688453175,-0.335977210886351,0.1251682689520894,-0.1693012692999905,-0.049018873733068145,-0.32712392798070544,0.11631498604644383,-0.10952685421994886,-0.10037842190016102,-0.1889640486443555,-0.021844893289906075,-0.17717680124886476,-0.04604320717608172,-0.4345704520448765,0.2237615101106149
multihop,100,3,5,False,-0.13133702756464904,0.008284257069812891,-0.14299280098512834,-0.12319314199109593,0,5,0,0.013333333333333332,0.13333333333333333,0.019232262953490575,0.007895235388841524,-0.0058989296201572405,0.12543809794449182,-0.2037327010514351,-0.06728164961636829,-0.36190976748386927,0.09923571235457115,-0.2033488562091503,-0.06821003836317144,-0.3530564845782237,0.09038242944892558,-0.13748555460831677,-0.12518850052098135,-0.21489660524187376,-0.04777744988742433,-0.2077963765125332,-0.06495220494757784,-0.46050300864239474,0.19782895351309665
multihop,101,3,6,False,-0.0631898266552998,0.008944892388431033,-0.07778014587477504,-0.057007199014871654,0,5,0,0.015555555555555555,0.06666666666666667,0.018849104859335036,0.006770389315146345,-0.0032935493037794827,0.05989627735152031,-0.12035997442455246,-0.009978201667140293,-0.29376256657452,0.1673829132639204,-0.12001020649805819,-0.011532194278677679,-0.2849092836688744,0.15852963035827483,-0.07124135644596004,-0.057297054087335424,-0.14674940433252454,0.02036975102192491,-0.13266514709773142,-0.005362126443801927,-0.3923558077330455,0.2659761544224459
multihop,102,3,7,False,-0.0582935493037795,0.007709685452230572,-0.06940181869849392,-0.047991853746329464,0,5,0,0.011111111111111112,0.05555555555555555,0.01804063654447286,0.004191531685137824,-0.0069295254333617525,0.051364023870417726,-0.11256951548735437,-0.01069375769631524,-0.28886628922299973,0.1722791906154407,-0.11226367576015911,-0.011302855924978695,-0.28001300631735415,0.16342590770979512,-0.06463673392062141,-0.05243345647437721,-0.14185312698100422,0.025266028373445215,-0.11552590387123944,-0.009343857576412764,-0.3874595303815252,0.2708724317739662
multihop,103,3,8,False,-0.023774746613621296,0.009819842045250672,-0.03978166145685327,-0.016756654352562288,0,5,0,0.015555555555555555,0.022222222222222223,0.01952590698114995,0.002417827034195321,-0.003970351425594392,0.019804395188026905,-0.06282738940987025,0.013104196267879098,-0.2543474865328415,0.2067979933055989,-0.062067881500426254,0.010209458179407025,-0.24549420362719593,0.19794471039995332,-0.03256701714502226,-0.017334943639291472,-0.10733432429084601,0.059784831063603425,-0.06582806066376261,0.012151477252500268,-0.352940727691367,0.3053912344641244
multihop,104,3,9,False,-0.010471724921852808,0.0067807841063950245,-0.018040162925073426,-0.004991948470209349,0,5,0,0.017777777777777778,0.011111111111111112,0.01891209623946197,0.0017737046509425027,-0.0011343184616841914,0.009337406460168611,-0.04289855072463766,0.02437916785071517,-0.241044464841073,0.2201010149973674,-0.04272065927820403,0.02262850478355592,-0.23219118193542743,0.21124773209172182,-0.015561712607748425,-0.005381737235957192,-0.09403130259907752,0.07308785275537191,-0.045299103864306335,0.023619106972738113,-0.3396377059995985,0.31869425615589286
multihop,105,3,10,False,0.006352727694293525,0.00513789863391066,-0.0027279770513728564,0.009188287038804276,4,1,0,0.02,0.0,0.016562470398787534,0.0029151980930810567,0.0034375296012124647,-0.0029151980930810567,-0.015257426458217581,0.03803610163872313,-0.22422001222492668,0.2369254676135137,-0.0151822178182687,0.03669517820106627,-0.2153667293192811,0.22807218470786814,0.0016515815353468557,0.009091195061916902,-0.07720684998293119,0.08991230537151824,-0.015861568449843707,0.03859294064212904,-0.3228132533834522,0.3355187087720392
multihop,106,3,11,False,0.008271289192005307,0.0077032101277111934,-0.0025812257270057736,0.019157904707776834,4,1,0,0.022222222222222223,0.0,0.015722269584162167,0.0017713365539452498,0.006499952638060055,-0.0017713365539452498,-0.014273657289002557,0.04085375816993463,-0.22230145072721488,0.23884402911122551,-0.01381752628587667,0.03880222837927442,-0.2134481678215693,0.22999074620557994,0.001766600359950748,0.014647627166808756,-0.07528828848521942,0.09183086686923002,-0.014565077739705922,0.04151682601756578,-0.3208946918857404,0.337437270269751
multihop,107,3,12,False,-0.00886568153831581,0.0068108049314641135,-0.017242114236999152,-0.0033863787060718015,0,5,0,0.017777777777777778,0.011111111111111112,0.017303684758927726,0.0017713365539452498,0.0004740930188500518,0.009339774557165864,-0.04097551387704841,0.025860045467462314,-0.23943842145753602,0.22170705838090438,-0.04084935350951975,0.024403464525906977,-0.23058513855189045,0.2128537754752588,-0.014182059297148815,-0.003807426352183388,-0.09242525921554053,0.07469389613890891,-0.042410103445311674,0.02601514755532309,-0.3380316626160615,0.3203002995394299
multihop,108,3,13,False,-0.0008733541725869067,0.004596276302816557,-0.0038694704935114126,0.0072392725206024446,1,4,0,0.013333333333333332,0.0,0.0163000852514919,0.002093397745571659,-0.002966751918158567,-0.002093397745571659,-0.016650563607085344,0.022412901392441033,-0.2314460940918071,0.2296993857466333,-0.01623576773704651,0.020286871270247225,-0.22259281118616153,0.2208461028409877,-0.003352751728710806,0.0032149284834706838,-0.08443293184981163,0.0826862235046378,-0.01709427394146064,0.022665981083691587,-0.3300393352503326,0.3282926269051588
multihop,109,3,14,False,-0.04078005115089515,0.006065241389918463,-0.0457374254049446,-0.033020744529695945,0,5,0,0.015555555555555555,0.044444444444444446,0.015272804774083545,0.003381642512077295,0.0002827507814720102,0.04106280193236715,-0.09195088566827697,0.004734938903097467,-0.27135279107011534,0.18979268876832506,-0.09202061428436109,0.003440738372643721,-0.26249950816446976,0.18093940586267948,-0.04531921947522972,-0.035982760253860005,-0.12433962882811986,0.04277952652632957,-0.08916580400276056,0.005753350231122857,-0.36994603222864086,0.2883859299268505
multihop,110,3,15,False,-0.03939092545230655,0.010327297205555835,-0.05555555555555557,-0.03156436487638536,0,5,0,0.015555555555555555,0.044444444444444446,0.01437150705692905,0.0038694704935114147,0.0011840484986265047,0.04057497395093303,-0.09014782845505354,0.0075091645353793654,-0.2699636653715267,0.19118181446691365,-0.08967015960973762,0.005862295159609722,-0.26111038246588114,0.18232853156126808,-0.04843942407881028,-0.03217770199867388,-0.12295050312953126,0.04416865222491817,-0.09112420428037436,0.00817560602942331,-0.36855690653005224,0.28977505562543915
multihop,111,3,16,False,-0.07752486501847118,0.008359448042620793,-0.0892180543715071,-0.06570285118878473,0,5,0,0.022222222222222223,0.08888888888888889,0.01537179122856872,0.004513592876764233,0.0068504309936535,0.08437529601212465,-0.14339177796722555,-0.015969143696125804,-0.3080976049376914,0.153047874900749,-0.14268152647532445,-0.01788830870512456,-0.2992443220320458,0.14419459199510343,-0.08445060149663733,-0.07050251018281711,-0.16108444269569588,0.0060347126587535355,-0.15936455289283352,-0.0077408447875899926,-0.40669084609621686,0.2516411160592745
multihop,112,3,17,False,-0.18517476555839724,0.007938909224044633,-0.19644785450412044,-0.17406460168608504,0,5,0,0.011111111111111112,0.18888888888888888,0.014659941271194465,0.007262953490574972,-0.0035488301600833543,0.18162593539831395,-0.26941320924505074,-0.10611671166050965,-0.4157475054776174,0.04539797436082296,-0.26925883300179976,-0.10635053755801842,-0.40689422257197183,0.036544691455177386,-0.19190537084398973,-0.17850999336932838,-0.26873434323562195,-0.10161518788117252,-0.2889290409720724,-0.09313122802604376,-0.5143407466361429,0.14399121551934846
multihop,113,3,18,False,-0.17817784479138837,0.014792334431910314,-0.1875839260644773,-0.15263791867601467,0,5,0,0.02,0.18888888888888888,0.01672255375580184,0.0074335978533023985,0.0032774462441981624,0.18145529103558652,-0.2602225712514438,-0.10275359614968636,-0.40875058471060854,0.052394895127831825,-0.2594395431905547,-0.1030834176305175,-0.39989730180496297,0.04354161222218625,-0.1869052294650646,-0.16468395448164125,-0.2617374224686131,-0.09461826711416366,-0.27858452780530146,-0.0877535227788077,-0.5073438258691341,0.15098813628635732
multihop,114,3,19,False,-0.22464653854908465,0.005555796397710888,-0.22993023656935563,-0.21527645235035395,0,5,0,0.013333333333333332,0.23333333333333334,0.011116320924505062,0.006469782375420425,0.0022170124088282664,0.22686355095791294,-0.31723746940913505,-0.1372399000663067,-0.45521927846830484,0.005926201370135553,-0.3173228002499579,-0.13788054223059187,-0.44636599556265927,-0.0029270815355100233,-0.22835118949158728,-0.21959017784055002,-0.30820611622630933,-0.14108696087185993,-0.33545930777614713,-0.12197709423328633,-0.5538125196268303,0.10451944252866105
multihop,115,3,20,False,-0.2652443169206539,0.013081221477845273,-0.2819573982884667,-0.25088559758751006,0,5,0,0.02888888888888889,0.28888888888888886,0.0112214644311831,0.005977147510529194,0.017667424457705787,0.2829117413783597,-0.3695530909674418,-0.16438994728686776,-0.4958170568398741,-0.03467157700143372,-0.36830508405684,-0.16553306729354075,-0.4869637739342285,-0.0435248599070793,-0.27516285438394844,-0.25532577945735946,-0.34880389459787864,-0.1816847392434292,-0.3907394152621204,-0.15234858721755296,-0.5944102979983996,0.06392166415709177
multihop,116,3,21,False,-0.22306100217864927,0.004925826587620047,-0.22737756938524206,-0.2153002746992517,0,5,0,0.024444444444444446,0.24444444444444444,0.00918963720754002,0.006128635028890784,0.015254807236904425,0.2383158094155537,-0.3171307663161884,-0.13410092829402295,-0.45363374209786944,0.0075117377405709285,-0.31614934403713174,-0.13483581983518048,-0.44478045919222386,-0.001341545165074648,-0.22653973666761396,-0.21893909254523067,-0.306620579855874,-0.13950142450142455,-0.3407884099391492,-0.11809282956731652,-0.552226983256395,0.10610497889909642
multihop,117,3,22,False,-0.20053125958725843,0.010527305697638333,-0.2115822210346393,-0.1893576307154198,0,5,0,0.022222222222222223,0.2222222222222222,0.006832907075873827,0.006301647488615462,0.015389315146348392,0.21592057473360685,-0.29116360422242304,-0.11471403002040104,-0.4311039995064786,0.030041480331961773,-0.29064976269547405,-0.11620993604017425,-0.422250716600833,0.021188197426316197,-0.20893705668870768,-0.19212546248580914,-0.28409083726448314,-0.11697168191003371,-0.31106352266471554,-0.10298623183871874,-0.5296972406650041,0.12863472149048727
multihop,118,3,23,False,-0.18624696918929082,0.008827324573715207,-0.19613282691402323,-0.17568904553673803,0,5,0,0.02,0.2,0.011092166335133082,0.004845197145842258,0.008907833664866917,0.19515480285415776,-0.27155100121020354,-0.10553440880281745,-0.416819709108511,0.04432577072992938,-0.2714401839905333,-0.10642373402241423,-0.40796642620286544,0.035472487824283805,-0.19294584197512016,-0.17954809640346153,-0.2698065468665155,-0.1026873915120661,-0.2953504146334611,-0.09433368814164805,-0.5154129502670365,0.14291901188845488
multihop,119,3,24,False,-0.08473091349164945,0.004933079250169021,-0.09098221594499795,-0.08034946042733195,0,5,0,0.028888888888888888,0.1111111111111111,0.006385336743393008,0.0038766454739657787,0.022503552145495882,0.10723446563714532,-0.15610429523312677,-0.020866639203810457,-0.31530365341086963,0.14584182642757076,-0.1559702825033683,-0.021583378928036735,-0.30645037050522406,0.1369885435219252,-0.08856533614960152,-0.08096137669142213,-0.16829049116887418,-0.0011713358144247316,-0.1655057115540639,-0.011439890175905517,-0.41389689456939516,0.24443506758609623
multihop,120,3,25,False,-0.15212648041407065,0.005640751622579998,-0.16198250011663765,-0.1476484089922652,0,5,0,0.03111111111111111,0.17777777777777778,0.014340248176565309,0.00888043442916138,0.016770862934545803,0.16889734334861645,-0.23245550557810554,-0.07968562575726089,-0.38269922033329085,0.07844625950514955,-0.23265709602032467,-0.07952181088023935,-0.37384593742764527,0.06959297659950398,-0.1572159944805668,-0.148777044021156,-0.23568605809129536,-0.06856690273684593,-0.25371718990175246,-0.06218309167248643,-0.48129246149181637,0.17703950066367505
multihop,121,3,26,False,-0.16027323597980545,0.009342253487764544,-0.17325944870701906,-0.14748737839645196,0,5,0,0.044444444444444446,0.2,0.015862015582785136,0.011144335158535253,0.02858242886165931,0.1888556648414648,-0.2500028841300743,-0.07501347924345314,-0.39084597589902564,0.07029950393941475,-0.24973314303730001,-0.07493059620199656,-0.38199269299338007,0.06144622103376918,-0.16755468890274405,-0.15317791548085094,-0.24383281365703016,-0.07671365830258073,-0.2715095317665219,-0.06032365684248138,-0.4894392170575511,0.16889274509794025
multihop,122,3,27,False,-0.14888314890452542,0.010910213307441274,-0.16022300404767864,-0.1315524537019365,0,5,0,0.057777777777777775,0.2,0.01812021874147308,0.011459292059169904,0.03965755903630469,0.18854070794083014,-0.24174257601591356,-0.06299358245713749,-0.3794558888237456,0.08168959101469478,-0.24106733948897177,-0.06530301020473085,-0.3706026059181,0.0728363081090492,-0.1561030171676429,-0.14018369363752425,-0.23244272658175014,-0.0653235712273007,-0.2596740564702438,-0.04977551233197876,-0.4780491299822711,0.18028283217322028
multihop,123,3,28,False,-0.1495883823281999,0.004079520918934156,-0.15345498282952957,-0.14264698813406684,0,5,0,0.03333333333333333,0.17777777777777778,0.01708632173036494,0.011942383846609518,0.016247011602968393,0.16583539393116833,-0.237932148189148,-0.06835430389258598,-0.3801611222474201,0.0809843575910203,-0.23789709929324684,-0.06867616291234933,-0.3713078393417745,0.07213107468537472,-0.15223115030134923,-0.1458761534753061,-0.23314796000542462,-0.06602880465097519,-0.24268254443653692,-0.06052131489222056,-0.47875436340594557,0.1795775987495458
multihop,124,3,29,False,-0.10054134697357205,0.007338065947975447,-0.10818644063004104,-0.09209522153370686,0,5,0,0.035555555555555556,0.13333333333333333,0.014061830659150959,0.011298261463356699,0.02149372489640459,0.12203507186997666,-0.1739789811951892,-0.03538071506632792,-0.33111408689279226,0.13003139294564814,-0.174050925925926,-0.03612340153452688,-0.3222608039871467,0.12117811004000258,-0.1063000711135994,-0.09478262283354472,-0.18410092465079675,-0.01698176929634733,-0.17804083011753621,-0.03070244317250035,-0.4297073280513177,0.22862463410417366
multihop,125,3,30,False,-0.08202185294046957,0.006937671028518276,-0.08773792305876131,-0.07037273846736763,0,5,0,0.022222222222222223,0.1,0.013446570783479586,0.009202495620787786,0.008775651438742635,0.09079750437921222,-0.1554182935846485,-0.017629517410107782,-0.31259459285968977,0.14855088697875063,-0.15471450081222193,-0.017773193566127877,-0.3037413099540442,0.13969760407310505,-0.08649138507519238,-0.07606799760786859,-0.1655814306176943,0.0015377247367551472,-0.16069453809616932,-0.013568255838326543,-0.41118783401821524,0.24714412813727613
multihop,126,3,31,False,-0.09794503611524648,0.0035325623774891016,-0.10066320853815608,-0.09211904388260463,0,5,0,0.0022222222222222222,0.1,0.008879487190362481,0.008712228852893812,-0.00665726496814026,0.09128777114710619,-0.1646722790565501,-0.04181645039225585,-0.3285177760344667,0.1326277038039737,-0.1647111193817782,-0.0419589644135108,-0.3196644931288211,0.12377442089832814,-0.10023690866497297,-0.09482246341466866,-0.18150461379247118,-0.014385458438021761,-0.17613060304153166,-0.03539177902345763,-0.42711101719299216,0.23122094496249923
multihop,127,3,32,False,-0.05437251084729805,0.004479440218271761,-0.05766086447557609,-0.046554489558459484,0,5,0,0.0022222222222222222,0.05555555555555555,0.007179723717304356,0.0061405462033396535,-0.004957501495082134,0.049415009352215905,-0.10780137763159199,-0.011956225373558471,-0.2849452507665182,0.17620022907192215,-0.10723021048494388,-0.011921204399994915,-0.27609196786087264,0.16734694616627657,-0.05701483347683295,-0.05041590852218024,-0.13793208852452277,0.029187066829926667,-0.11642020489693511,-0.0068061773947959954,-0.38353849192504375,0.27479347023044765
multihop,128,3,33,False,-0.051784124277730416,0.00151170177181308,-0.05331540648561681,-0.050061499832465974,0,5,0,0.0,0.05555555555555555,0.0041428195764570165,0.007914250854282151,-0.0041428195764570165,0.0476413047012734,-0.10485451596097381,-0.008903811787892032,-0.2823568641969506,0.1787886156414898,-0.10493230794733352,-0.008933231505162465,-0.27350358129130503,0.1699353327358442,-0.052984777731122736,-0.0505834708243381,-0.13534370195495513,0.0317754533994943,-0.11379737927401112,-0.006561896249336486,-0.38095010535547613,0.27738185680001526
multihop,129,3,34,False,-0.0408975087619589,0.0015578309640266479,-0.04252398846913486,-0.03927244991298128,0,5,0,0.0,0.044444444444444446,0.004208652672980651,0.0077555883554662015,-0.004208652672980651,0.03668885608897825,-0.08610290547829196,-0.006063946571490377,-0.2714702486811791,0.18967523115726131,-0.08603033532253482,-0.0061465852041299686,-0.2626169657755335,0.18082194825161574,-0.04213181746849724,-0.039663200055420546,-0.12445708643918361,0.04266206891526582,-0.08743914402198985,-0.005809057279914891,-0.3700634898397046,0.2882684723157868
multihop,130,3,35,False,-0.05194562849294306,0.0016311070001498312,-0.053798498273056425,-0.05022253042827918,0,5,0,0.0,0.05555555555555555,0.003821232004230058,0.00743115906684254,-0.003821232004230058,0.04812439648871301,-0.10573195898880133,-0.009055472672160654,-0.28251836841216327,0.17862711142627713,-0.10576401913422374,-0.008949145116984,-0.2736650855065177,0.16977382852063155,-0.05318041081888087,-0.050710846167005275,-0.13550520617016779,0.031613949184281655,-0.1019233736833158,-0.00852054758139704,-0.38111160957068874,0.27722035258480265
multihop,131,3,36,False,-0.027817547669439106,0.0013683985355147754,-0.029307568438003223,-0.0262289716521117,0,5,0,0.0,0.03333333333333333,0.0028815569778275437,0.008397342641721768,-0.0028815569778275437,0.02493599069161156,-0.07001790281329923,0.004363668655868142,-0.2583902875886593,0.20275519224978109,-0.07016198773113688,0.004292022234663567,-0.24953700468301374,0.1939019093441355,-0.028887969925875032,-0.026747125413003184,-0.11137712534666383,0.05574203000778561,-0.0685965856226633,0.004757654807272251,-0.3569835287471848,0.3013484334083066
multihop,132,3,37,False,-0.03765518104278268,0.0016325798724345978,-0.03915188903450918,-0.035741687979539645,0,5,0,0.0,0.044444444444444446,0.0033675046195563814,0.010156768021218145,-0.0033675046195563814,0.0342876764232263,-0.08280204034530389,-0.00242626894654322,-0.2682279209620029,0.19291755887643752,-0.08261146632566073,-0.0024547101449275393,-0.2593746380563573,0.18406427597079195,-0.038921222249084224,-0.03638913983648114,-0.12121475872000739,0.045904396634442034,-0.08391748366013073,-0.0023747157179926847,-0.3668211621205284,0.291510800034963
multihop,133,3,38,False,-0.09951123891765949,0.0012898270474738602,-0.10080515297906603,-0.09789239367244482,0,5,0,0.0,0.1111111111111111,0.002262967628467495,0.0138628398219191,-0.002262967628467495,0.09724827128919199,-0.1670787280915683,-0.041181893530359,-0.3300839788368797,0.13106150100156072,-0.16710529054076026,-0.041373003199405116,-0.3212306959312341,0.12220821809591513,-0.1004816850671338,-0.0984744719143696,-0.18307081659488422,-0.015951661240434775,-0.16769664118700728,-0.0410290818091573,-0.4286772199954052,0.2296547421600862
multihop,134,3,39,False,-0.15420060114319006,0.0016394727730130413,-0.1560506292069067,-0.15231836696031076,0,5,0,0.0,0.16666666666666666,0.003338613836189895,0.015804679359666573,-0.003338613836189895,0.15086198730700018,-0.2328694148255596,-0.08221046444390728,-0.38477334106241023,0.07637213877603014,-0.23248404079347512,-0.08236694988399866,-0.37592005815676466,0.06751885587038456,-0.15546471959610877,-0.15293648269027138,-0.23776017882041478,-0.07064102346596535,-0.24614784842012666,-0.07373210632254544,-0.48336658222093576,0.17496537993455563
multihop,135,3,40,False,-0.22808440039077152,0.0005747298719979621,-0.228923653966598,-0.22747201050728189,0,5,0,0.0,0.24444444444444444,0.0006123898834896277,0.01697243393716273,-0.0006123898834896277,0.22747201050728189,-0.3178778346474505,-0.13908284080450267,-0.4586571403099917,0.0024883395284486798,-0.3178515941887607,-0.1390489225865557,-0.44980385740434614,-0.006364943377196897,-0.2285362332978474,-0.22766524722225773,-0.31164397806799626,-0.1445248227135468,-0.33180983308626466,-0.1356232161939578,-0.5572503814685172,0.10108158068697418
multihop,136,3,41,False,-0.27059695130485684,0.0011808940171869945,-0.27160149805109157,-0.26901079993609683,0,5,0,0.0,0.28888888888888886,0.003035426731078905,0.021327364315111,-0.003035426731078905,0.26756152457377796,-0.3639577294685991,-0.17958873259448715,-0.5011696912240771,-0.04002421138563664,-0.36377217051288036,-0.1797683849154342,-0.4923164083184315,-0.048877494291282214,-0.2714712527162427,-0.2696255579165837,-0.35415652898208155,-0.18703737362763212,-0.3871102469598534,-0.1661093392936829,-0.5997629323826026,0.05856902977288886
multihop,137,3,42,False,-0.29370021871319735,0.0014211418276454046,-0.29545318307581164,-0.29204535011783944,0,5,0,0.0,0.3111111111111111,0.0034262051493032146,0.020837097547217028,-0.0034262051493032146,0.29027401356389415,-0.3907730233812466,-0.1995316536810124,-0.5242729586324175,-0.06312747879397715,-0.39055814862176746,-0.19973317873547874,-0.5154196757267719,-0.07198076169962273,-0.29480379432759485,-0.29259664309879996,-0.37725979639042206,-0.21014064103597263,-0.4128360633186081,-0.1885278083249749,-0.622866199790943,0.03546576236454835
multihop,138,3,43,False,-0.26411469223928663,0.00506407462091088,-0.2674409636953058,-0.2551859910450588,0,5,0,0.0022222222222222222,0.2777777777777778,0.006658714102123653,0.01809957741839256,-0.004436491879901431,0.2596782003593854,-0.35874111716212914,-0.1739285373713983,-0.49468743215850686,-0.03354195232006643,-0.35900780729769727,-0.17473197224307566,-0.4858341492528613,-0.04239523522571201,-0.26689202467345,-0.25963008257236125,-0.34767426991651135,-0.1805551145620619,-0.38125503567483454,-0.16052987274274177,-0.5932806733170324,0.06505128883845906
multihop,139,3,44,False,-0.33242997148387066,0.006820282164900894,-0.33910424433671366,-0.3242704140564581,0,5,0,0.03777777777777778,0.37777777777777777,0.01150053936059967,0.019070567876728898,0.026277238417178106,0.35870720990104904,-0.44296476271668067,-0.22153246272191202,-0.5630027114030909,-0.10185723156465046,-0.44267487247620946,-0.22171423855431577,-0.5541494284974453,-0.11071051447029603,-0.3375545475238188,-0.3270790053709853,-0.4159895491610954,-0.24887039380664594,-0.4578316089281562,-0.21535834684812863,-0.6615959525616164,-0.0032639904061249614
multihop,140,3,45,False,-0.270976002341235,0.00191101067879605,-0.2733942888569372,-0.2680588956326637,0,5,0,0.06666666666666667,0.34444444444444444,0.012908107939981813,0.019709883376524608,0.05375855872668485,0.32473456106792,-0.3813770715547017,-0.15950710057979503,-0.5015487422604552,-0.04040326242201478,-0.3814980935051935,-0.15967245666382496,-0.49269545935480963,-0.049256545327660356,-0.27245985191971367,-0.2693585638163262,-0.3545355800184597,-0.18741642466401026,-0.3997647518445613,-0.15107686538062065,-0.6001419834189807,0.05818997873651072
